timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1674027137796,287,orders-get-by-id,200,OK,Thread Group 1-10,text,true,,394,404,10,10,https://altashop-api.fly.dev/api/orders/1,287,0,0
1674027137865,218,orders-create-order,200,OK,Thread Group 1-7,text,true,,404,520,10,10,https://altashop-api.fly.dev/api/orders,218,0,0
1674027137899,184,orders-create-order,200,OK,Thread Group 1-8,text,true,,404,520,10,10,https://altashop-api.fly.dev/api/orders,184,0,0
1674027137787,326,categories-get-all-category,200,OK,Thread Group 1-4,text,true,,50479,406,10,10,https://altashop-api.fly.dev/api/categories,282,0,0
1674027138084,111,orders-get-by-id,200,OK,Thread Group 1-7,text,true,,394,404,10,10,https://altashop-api.fly.dev/api/orders/1,110,0,0
1674027138084,111,orders-get-by-id,200,OK,Thread Group 1-8,text,true,,394,404,10,10,https://altashop-api.fly.dev/api/orders/1,110,0,0
1674027138113,93,orders-create-order,200,OK,Thread Group 1-4,text,true,,404,520,10,10,https://altashop-api.fly.dev/api/orders,93,0,0
1674027138207,109,orders-get-by-id,200,OK,Thread Group 1-4,text,true,,394,404,10,10,https://altashop-api.fly.dev/api/orders/1,109,0,0
1674027136290,15449,orders-get-all-orders,200,OK,Thread Group 1-5,text,true,,283,402,10,10,https://altashop-api.fly.dev/api/orders,15449,0,0
1674027136822,15498,orders-get-all-orders,200,OK,Thread Group 1-6,text,true,,283,402,9,9,https://altashop-api.fly.dev/api/orders,15498,0,0
1674027137301,15019,orders-get-all-orders,200,OK,Thread Group 1-2,text,true,,283,402,9,9,https://altashop-api.fly.dev/api/orders,15019,0,0
1674027137437,14895,orders-get-all-orders,200,OK,Thread Group 1-1,text,true,,283,402,7,7,https://altashop-api.fly.dev/api/orders,14895,0,0
1674027136821,15610,orders-get-all-orders,200,OK,Thread Group 1-3,text,true,,283,402,6,6,https://altashop-api.fly.dev/api/orders,15609,0,0
1674027137787,14835,orders-get-all-orders,200,OK,Thread Group 1-9,text,true,,283,402,5,5,https://altashop-api.fly.dev/api/orders,14835,0,0
1674027138084,14699,orders-get-all-orders,200,OK,Thread Group 1-10,text,true,,283,402,4,4,https://altashop-api.fly.dev/api/orders,14699,0,0
1674027138316,14533,orders-get-all-orders,200,OK,Thread Group 1-4,text,true,,283,402,3,3,https://altashop-api.fly.dev/api/orders,14533,0,0
1674027138195,14680,orders-get-all-orders,200,OK,Thread Group 1-8,text,true,,283,402,2,2,https://altashop-api.fly.dev/api/orders,14680,0,0
1674027138195,14687,orders-get-all-orders,200,OK,Thread Group 1-7,text,true,,283,402,1,1,https://altashop-api.fly.dev/api/orders,14687,0,0
