timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1674029873972,324,auth-register-invalid,400,Bad Request,Thread Group 1-21,text,true,,310,540,38,38,https://altashop-api.fly.dev/api/auth/register,324,0,194
1674029873692,603,auth-register-invalid,400,Bad Request,Thread Group 1-3,text,true,,310,540,38,38,https://altashop-api.fly.dev/api/auth/register,603,0,509
1674029873855,442,auth-register-invalid,400,Bad Request,Thread Group 1-15,text,true,,310,540,38,38,https://altashop-api.fly.dev/api/auth/register,442,0,356
1674029873692,604,auth-register-invalid,400,Bad Request,Thread Group 1-2,text,true,,310,540,38,38,https://altashop-api.fly.dev/api/auth/register,604,0,486
1674029873946,352,auth-register-invalid,400,Bad Request,Thread Group 1-20,text,true,,310,540,38,38,https://altashop-api.fly.dev/api/auth/register,351,0,236
1674029873781,517,auth-register-invalid,400,Bad Request,Thread Group 1-11,text,true,,310,540,38,38,https://altashop-api.fly.dev/api/auth/register,516,0,444
1674029874054,244,auth-register-invalid,400,Bad Request,Thread Group 1-25,text,true,,310,540,38,38,https://altashop-api.fly.dev/api/auth/register,244,0,164
1674029873794,505,auth-register-invalid,400,Bad Request,Thread Group 1-12,text,true,,310,540,38,38,https://altashop-api.fly.dev/api/auth/register,505,0,392
1674029873692,606,auth-register-invalid,400,Bad Request,Thread Group 1-4,text,true,,310,540,38,38,https://altashop-api.fly.dev/api/auth/register,606,0,465
1674029874129,217,auth-register-invalid,400,Bad Request,Thread Group 1-30,text,true,,310,540,41,41,https://altashop-api.fly.dev/api/auth/register,217,0,171
1674029874291,56,auth-register,200,OK,Thread Group 1-10,text,true,,367,574,41,41,https://altashop-api.fly.dev/api/auth/register,56,0,0
1674029874233,118,auth-register-invalid,400,Bad Request,Thread Group 1-29,text,true,,310,540,41,41,https://altashop-api.fly.dev/api/auth/register,118,0,60
1674029874290,97,auth-register,200,OK,Thread Group 1-24,text,true,,369,574,43,43,https://altashop-api.fly.dev/api/auth/register,96,0,0
1674029874265,132,auth-register-invalid,400,Bad Request,Thread Group 1-36,text,true,,310,540,43,43,https://altashop-api.fly.dev/api/auth/register,131,0,85
1674029874292,206,auth-register,200,OK,Thread Group 1-23,text,true,,369,574,49,49,https://altashop-api.fly.dev/api/auth/register,206,0,0
1674029874291,211,auth-register,200,OK,Thread Group 1-28,text,true,,369,574,49,49,https://altashop-api.fly.dev/api/auth/register,211,0,0
1674029874351,150,auth-login-invalid,400,Bad Request,Thread Group 1-10,text,true,,309,530,49,49,https://altashop-api.fly.dev/api/auth/login,150,0,0
1674029874260,243,auth-register-invalid,400,Bad Request,Thread Group 1-31,text,true,,310,540,49,49,https://altashop-api.fly.dev/api/auth/register,243,0,89
1674029874347,156,auth-register,200,OK,Thread Group 1-30,text,true,,369,574,49,49,https://altashop-api.fly.dev/api/auth/register,156,0,0
1674029874300,204,auth-register-invalid,400,Bad Request,Thread Group 1-38,text,true,,310,540,49,49,https://altashop-api.fly.dev/api/auth/register,203,0,108
1674029874290,214,auth-register,200,OK,Thread Group 1-8,text,true,,369,574,49,49,https://altashop-api.fly.dev/api/auth/register,214,0,0
1674029874295,209,auth-register,200,OK,Thread Group 1-5,text,true,,369,574,49,49,https://altashop-api.fly.dev/api/auth/register,209,0,0
1674029874318,187,auth-register-invalid,400,Bad Request,Thread Group 1-40,text,true,,310,540,49,49,https://altashop-api.fly.dev/api/auth/register,187,0,130
1674029874299,206,auth-register,200,OK,Thread Group 1-12,text,true,,369,574,49,49,https://altashop-api.fly.dev/api/auth/register,206,0,0
1674029874370,136,auth-register-invalid,400,Bad Request,Thread Group 1-43,text,true,,310,540,49,49,https://altashop-api.fly.dev/api/auth/register,136,0,82
1674029874330,177,auth-register-invalid,400,Bad Request,Thread Group 1-41,text,true,,310,540,49,49,https://altashop-api.fly.dev/api/auth/register,177,0,114
1674029874299,208,auth-register,200,OK,Thread Group 1-25,text,true,,369,574,49,49,https://altashop-api.fly.dev/api/auth/register,208,0,0
1674029874290,217,auth-register,200,OK,Thread Group 1-1,text,true,,369,574,49,49,https://altashop-api.fly.dev/api/auth/register,217,0,0
1674029874296,212,auth-register,200,OK,Thread Group 1-21,text,true,,369,574,49,49,https://altashop-api.fly.dev/api/auth/register,212,0,0
1674029874298,210,auth-register,200,OK,Thread Group 1-20,text,true,,369,574,49,49,https://altashop-api.fly.dev/api/auth/register,210,0,0
1674029874293,215,auth-register,200,OK,Thread Group 1-26,text,true,,369,574,49,49,https://altashop-api.fly.dev/api/auth/register,215,0,0
1674029874297,212,auth-register,200,OK,Thread Group 1-2,text,true,,369,574,49,49,https://altashop-api.fly.dev/api/auth/register,212,0,0
1674029874295,214,auth-register,200,OK,Thread Group 1-14,text,true,,369,574,49,49,https://altashop-api.fly.dev/api/auth/register,214,0,0
1674029874305,204,auth-register-invalid,400,Bad Request,Thread Group 1-39,text,true,,310,540,49,49,https://altashop-api.fly.dev/api/auth/register,204,0,96
1674029874292,217,auth-register,200,OK,Thread Group 1-27,text,true,,369,574,49,49,https://altashop-api.fly.dev/api/auth/register,217,0,0
1674029874265,246,auth-register-invalid,400,Bad Request,Thread Group 1-35,text,true,,310,540,49,49,https://altashop-api.fly.dev/api/auth/register,244,0,131
1674029874296,219,auth-register,200,OK,Thread Group 1-3,text,true,,368,572,50,50,https://altashop-api.fly.dev/api/auth/register,219,0,0
1674029874294,222,auth-register,200,OK,Thread Group 1-19,text,true,,369,574,50,50,https://altashop-api.fly.dev/api/auth/register,222,0,0
1674029874293,224,auth-register,200,OK,Thread Group 1-7,text,true,,369,574,50,50,https://altashop-api.fly.dev/api/auth/register,224,0,0
1674029874352,165,auth-register,200,OK,Thread Group 1-29,text,true,,369,574,50,50,https://altashop-api.fly.dev/api/auth/register,165,0,0
1674029874295,310,auth-register,200,OK,Thread Group 1-9,text,true,,368,572,50,50,https://altashop-api.fly.dev/api/auth/register,310,0,0
1674029874294,311,auth-register,200,OK,Thread Group 1-13,text,true,,369,574,50,50,https://altashop-api.fly.dev/api/auth/register,311,0,0
1674029874295,310,auth-register,200,OK,Thread Group 1-16,text,true,,369,574,50,50,https://altashop-api.fly.dev/api/auth/register,310,0,0
1674029874294,311,auth-register,200,OK,Thread Group 1-22,text,true,,369,574,50,50,https://altashop-api.fly.dev/api/auth/register,311,0,0
1674029874266,340,auth-register-invalid,400,Bad Request,Thread Group 1-34,text,true,,310,540,50,50,https://altashop-api.fly.dev/api/auth/register,340,0,127
1674029874267,340,auth-register-invalid,400,Bad Request,Thread Group 1-32,text,true,,310,540,50,50,https://altashop-api.fly.dev/api/auth/register,340,0,135
1674029874289,316,auth-register,200,OK,Thread Group 1-17,text,true,,368,572,50,50,https://altashop-api.fly.dev/api/auth/register,316,0,0
1674029874293,314,auth-register,200,OK,Thread Group 1-18,text,true,,369,574,50,50,https://altashop-api.fly.dev/api/auth/register,314,0,0
1674029874266,344,auth-register-invalid,400,Bad Request,Thread Group 1-37,text,true,,310,540,50,50,https://altashop-api.fly.dev/api/auth/register,344,0,137
1674029874294,316,auth-register,200,OK,Thread Group 1-6,text,true,,369,574,50,50,https://altashop-api.fly.dev/api/auth/register,316,0,0
1674029874409,208,auth-register-invalid,400,Bad Request,Thread Group 1-44,text,true,,310,540,50,50,https://altashop-api.fly.dev/api/auth/register,208,0,99
1674029874359,258,auth-register-invalid,400,Bad Request,Thread Group 1-42,text,true,,310,540,50,50,https://altashop-api.fly.dev/api/auth/register,258,0,145
1674029874503,116,auth-login,200,OK,Thread Group 1-10,text,true,,445,532,50,50,https://altashop-api.fly.dev/api/auth/login,116,0,0
1674029874397,212,auth-register,200,OK,Thread Group 1-36,text,true,,369,574,50,50,https://altashop-api.fly.dev/api/auth/register,212,0,0
1674029874269,353,auth-register-invalid,400,Bad Request,Thread Group 1-33,text,true,,310,540,50,50,https://altashop-api.fly.dev/api/auth/register,341,0,127
1674029874387,239,auth-login-invalid,400,Bad Request,Thread Group 1-24,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,239,0,0
1674029874504,176,auth-login-invalid,400,Bad Request,Thread Group 1-30,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,116,0,0
1674029874518,163,auth-login-invalid,400,Bad Request,Thread Group 1-7,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,163,0,0
1674029874504,177,auth-register,200,OK,Thread Group 1-38,text,true,,369,574,50,50,https://altashop-api.fly.dev/api/auth/register,177,0,0
1674029874510,171,auth-register,200,OK,Thread Group 1-39,text,true,,369,574,50,50,https://altashop-api.fly.dev/api/auth/register,171,0,0
1674029874518,163,auth-login-invalid,400,Bad Request,Thread Group 1-29,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,163,0,0
1674029874500,185,auth-login-invalid,400,Bad Request,Thread Group 1-23,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,185,0,0
1674029874502,183,auth-login-invalid,400,Bad Request,Thread Group 1-28,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,183,0,0
1674029874515,171,auth-login-invalid,400,Bad Request,Thread Group 1-3,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,171,0,0
1674029874508,179,auth-login-invalid,400,Bad Request,Thread Group 1-21,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,179,0,0
1674029874511,176,auth-register,200,OK,Thread Group 1-35,text,true,,369,574,50,50,https://altashop-api.fly.dev/api/auth/register,176,0,0
1674029874509,178,auth-login-invalid,400,Bad Request,Thread Group 1-14,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,178,0,0
1674029874511,176,auth-login-invalid,400,Bad Request,Thread Group 1-27,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,176,0,0
1674029874505,192,auth-login-invalid,400,Bad Request,Thread Group 1-8,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,192,0,0
1674029874517,180,auth-login-invalid,400,Bad Request,Thread Group 1-19,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,180,0,0
1674029874459,226,auth-register-invalid,400,Bad Request,Thread Group 1-48,text,true,,310,540,50,50,https://altashop-api.fly.dev/api/auth/register,226,0,156
1674029874507,191,auth-register,200,OK,Thread Group 1-43,text,true,,369,574,50,50,https://altashop-api.fly.dev/api/auth/register,191,0,0
1674029874505,194,auth-login-invalid,400,Bad Request,Thread Group 1-5,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,193,0,0
1674029874508,191,auth-login-invalid,400,Bad Request,Thread Group 1-1,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,191,0,0
1674029874509,191,auth-login-invalid,400,Bad Request,Thread Group 1-2,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,191,0,0
1674029874606,94,auth-login-invalid,400,Bad Request,Thread Group 1-16,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,94,0,0
1674029874431,270,auth-register-invalid,400,Bad Request,Thread Group 1-46,text,true,,310,540,50,50,https://altashop-api.fly.dev/api/auth/register,270,0,185
1674029874457,244,auth-register-invalid,400,Bad Request,Thread Group 1-47,text,true,,310,540,50,50,https://altashop-api.fly.dev/api/auth/register,244,0,166
1674029874509,193,auth-login-invalid,400,Bad Request,Thread Group 1-20,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,177,0,0
1674029874509,198,auth-login-invalid,400,Bad Request,Thread Group 1-26,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,197,0,0
1674029874504,203,auth-register,200,OK,Thread Group 1-31,text,true,,368,572,50,50,https://altashop-api.fly.dev/api/auth/register,202,0,0
1674029874506,206,auth-login-invalid,400,Bad Request,Thread Group 1-12,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,205,0,0
1674029874414,298,auth-register-invalid,400,Bad Request,Thread Group 1-45,text,true,,310,540,50,50,https://altashop-api.fly.dev/api/auth/register,297,0,202
1674029874507,205,auth-register,200,OK,Thread Group 1-41,text,true,,369,574,50,50,https://altashop-api.fly.dev/api/auth/register,204,0,0
1674029874681,68,auth-login,200,OK,Thread Group 1-30,text,true,,445,532,50,50,https://altashop-api.fly.dev/api/auth/login,68,0,0
1674029874300,449,auth-register,200,OK,Thread Group 1-4,text,true,,369,574,50,50,https://altashop-api.fly.dev/api/auth/register,449,0,0
1674029874681,69,auth-login-invalid,400,Bad Request,Thread Group 1-38,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,68,0,0
1674029874506,244,auth-register,200,OK,Thread Group 1-40,text,true,,368,572,50,50,https://altashop-api.fly.dev/api/auth/register,244,0,0
1674029874508,242,auth-login-invalid,400,Bad Request,Thread Group 1-25,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,242,0,0
1674029874298,453,auth-register,200,OK,Thread Group 1-11,text,true,,369,574,50,50,https://altashop-api.fly.dev/api/auth/register,453,0,0
1674029874617,135,auth-register,200,OK,Thread Group 1-44,text,true,,369,574,50,50,https://altashop-api.fly.dev/api/auth/register,135,0,0
1674029874700,53,auth-login,200,OK,Thread Group 1-2,text,true,,445,532,50,50,https://altashop-api.fly.dev/api/auth/login,53,0,0
1674029874519,245,auth-register-invalid,400,Bad Request,Thread Group 1-50,text,true,,310,540,50,50,https://altashop-api.fly.dev/api/auth/register,245,0,181
1674029874607,157,auth-register,200,OK,Thread Group 1-34,text,true,,369,574,50,50,https://altashop-api.fly.dev/api/auth/register,157,0,0
1674029874698,66,auth-login-invalid,400,Bad Request,Thread Group 1-43,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,66,0,0
1674029874701,64,auth-login,200,OK,Thread Group 1-16,text,true,,445,532,50,50,https://altashop-api.fly.dev/api/auth/login,64,0,0
1674029874688,77,auth-login-invalid,400,Bad Request,Thread Group 1-35,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,77,0,0
1674029874622,152,auth-login-invalid,400,Bad Request,Thread Group 1-6,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,152,0,0
1674029874699,77,auth-login,200,OK,Thread Group 1-8,text,true,,445,532,50,50,https://altashop-api.fly.dev/api/auth/login,77,0,0
1674029874620,156,auth-login-invalid,400,Bad Request,Thread Group 1-36,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,156,0,0
1674029874699,78,auth-login,200,OK,Thread Group 1-19,text,true,,445,532,50,50,https://altashop-api.fly.dev/api/auth/login,78,0,0
1674029874606,171,auth-login-invalid,400,Bad Request,Thread Group 1-22,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,171,0,0
1674029874620,174,auth-info,200,OK,Thread Group 1-10,text,true,,359,405,50,50,https://altashop-api.fly.dev/api/auth/info,174,0,0
1674029874606,188,auth-login-invalid,400,Bad Request,Thread Group 1-9,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,187,0,0
1674029874750,44,auth-login,200,OK,Thread Group 1-38,text,true,,445,532,50,50,https://altashop-api.fly.dev/api/auth/login,43,0,0
1674029874750,44,auth-login-invalid,400,Bad Request,Thread Group 1-40,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,43,0,0
1674029874622,172,auth-register,200,OK,Thread Group 1-33,text,true,,369,574,50,50,https://altashop-api.fly.dev/api/auth/register,172,0,0
1674029874749,46,auth-login-invalid,400,Bad Request,Thread Group 1-4,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,46,0,0
1674029874702,109,auth-login,200,OK,Thread Group 1-20,text,true,,445,532,50,50,https://altashop-api.fly.dev/api/auth/login,108,0,0
1674029874776,70,auth-info,200,OK,Thread Group 1-8,text,true,,359,405,50,50,https://altashop-api.fly.dev/api/auth/info,70,0,0
1674029874608,239,auth-login-invalid,400,Bad Request,Thread Group 1-17,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,239,0,0
1674029874681,166,auth-login,200,OK,Thread Group 1-7,text,true,,445,532,50,50,https://altashop-api.fly.dev/api/auth/login,166,0,0
1674029874687,160,auth-login,200,OK,Thread Group 1-3,text,true,,440,530,50,50,https://altashop-api.fly.dev/api/auth/login,160,0,0
1674029874688,185,auth-login,200,OK,Thread Group 1-27,text,true,,445,532,50,50,https://altashop-api.fly.dev/api/auth/login,185,0,0
1674029874627,246,auth-login,200,OK,Thread Group 1-24,text,true,,445,532,50,50,https://altashop-api.fly.dev/api/auth/login,246,0,0
1674029874685,201,auth-login,200,OK,Thread Group 1-23,text,true,,445,532,50,50,https://altashop-api.fly.dev/api/auth/login,200,0,0
1674029874794,92,auth-login,200,OK,Thread Group 1-9,text,true,,440,530,50,50,https://altashop-api.fly.dev/api/auth/login,92,0,0
1674029874681,205,auth-login-invalid,400,Bad Request,Thread Group 1-39,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,204,0,0
1674029874707,179,auth-login,200,OK,Thread Group 1-26,text,true,,445,532,50,50,https://altashop-api.fly.dev/api/auth/login,179,0,0
1674029874764,122,auth-register,200,OK,Thread Group 1-50,text,true,,369,574,50,50,https://altashop-api.fly.dev/api/auth/register,122,0,0
1674029874776,111,auth-login,200,OK,Thread Group 1-36,text,true,,445,532,50,50,https://altashop-api.fly.dev/api/auth/login,111,0,0
1674029874774,113,auth-login,200,OK,Thread Group 1-6,text,true,,445,532,50,50,https://altashop-api.fly.dev/api/auth/login,113,0,0
1674029874617,272,auth-register,200,OK,Thread Group 1-42,text,true,,368,572,50,50,https://altashop-api.fly.dev/api/auth/register,272,0,0
1674029874608,286,auth-login-invalid,400,Bad Request,Thread Group 1-18,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,286,0,0
1674029874795,137,auth-login,200,OK,Thread Group 1-4,text,true,,445,532,50,50,https://altashop-api.fly.dev/api/auth/login,137,0,0
1674029874606,326,auth-login-invalid,400,Bad Request,Thread Group 1-13,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,326,0,0
1674029874688,244,auth-login,200,OK,Thread Group 1-14,text,true,,445,532,50,50,https://altashop-api.fly.dev/api/auth/login,244,0,0
1674029874686,247,auth-login,200,OK,Thread Group 1-28,text,true,,445,532,50,50,https://altashop-api.fly.dev/api/auth/login,247,0,0
1674029874874,58,auth-info,200,OK,Thread Group 1-24,text,true,,359,405,50,50,https://altashop-api.fly.dev/api/auth/info,58,0,0
1674029874682,252,auth-login,200,OK,Thread Group 1-29,text,true,,445,532,50,50,https://altashop-api.fly.dev/api/auth/login,252,0,0
1674029874765,171,auth-info,200,OK,Thread Group 1-16,text,true,,359,405,50,50,https://altashop-api.fly.dev/api/auth/info,171,0,0
1674029874751,186,auth-login-invalid,400,Bad Request,Thread Group 1-11,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,185,0,0
1674029874687,250,auth-login,200,OK,Thread Group 1-21,text,true,,445,532,50,50,https://altashop-api.fly.dev/api/auth/login,250,0,0
1674029874297,641,auth-register,200,OK,Thread Group 1-15,text,true,,369,574,50,50,https://altashop-api.fly.dev/api/auth/register,640,0,0
1674029874777,161,auth-login,200,OK,Thread Group 1-22,text,true,,445,532,50,50,https://altashop-api.fly.dev/api/auth/login,161,0,0
1674029874765,173,auth-login-invalid,400,Bad Request,Thread Group 1-34,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,173,0,0
1674029874749,189,auth-info,200,OK,Thread Group 1-30,text,true,,359,405,50,50,https://altashop-api.fly.dev/api/auth/info,189,0,0
1674029874765,173,auth-login,200,OK,Thread Group 1-43,text,true,,445,532,50,50,https://altashop-api.fly.dev/api/auth/login,173,0,0
1674029874811,128,auth-info,200,OK,Thread Group 1-20,text,true,,359,405,50,50,https://altashop-api.fly.dev/api/auth/info,128,0,0
1674029874765,174,auth-login,200,OK,Thread Group 1-35,text,true,,445,532,50,50,https://altashop-api.fly.dev/api/auth/login,174,0,0
1674029874607,332,auth-register,200,OK,Thread Group 1-32,text,true,,369,574,50,50,https://altashop-api.fly.dev/api/auth/register,332,0,0
1674029874886,53,auth-login,200,OK,Thread Group 1-39,text,true,,445,532,50,50,https://altashop-api.fly.dev/api/auth/login,53,0,0
1674029874887,53,auth-info,200,OK,Thread Group 1-6,text,true,,359,405,50,50,https://altashop-api.fly.dev/api/auth/info,52,0,0
1674029874701,239,auth-register,200,OK,Thread Group 1-46,text,true,,369,574,50,50,https://altashop-api.fly.dev/api/auth/register,239,0,0
1674029874895,46,auth-login,200,OK,Thread Group 1-18,text,true,,445,532,50,50,https://altashop-api.fly.dev/api/auth/login,46,0,0
1674029874889,52,auth-login-invalid,400,Bad Request,Thread Group 1-42,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,52,0,0
1674029874847,110,auth-info,200,OK,Thread Group 1-7,text,true,,359,405,50,50,https://altashop-api.fly.dev/api/auth/info,109,0,0
1674029874848,123,auth-login,200,OK,Thread Group 1-17,text,true,,440,530,50,50,https://altashop-api.fly.dev/api/auth/login,123,0,0
1674029874847,124,auth-info,200,OK,Thread Group 1-3,text,true,,359,405,50,50,https://altashop-api.fly.dev/api/auth/info,124,0,0
1674029874796,175,auth-login-invalid,400,Bad Request,Thread Group 1-33,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,175,0,0
1674029874937,66,auth-login,200,OK,Thread Group 1-11,text,true,,445,532,50,50,https://altashop-api.fly.dev/api/auth/login,66,0,0
1674029874887,116,auth-info,200,OK,Thread Group 1-26,text,true,,359,405,50,50,https://altashop-api.fly.dev/api/auth/info,116,0,0
1674029874941,62,auth-info,200,OK,Thread Group 1-22,text,true,,359,405,50,50,https://altashop-api.fly.dev/api/auth/info,62,0,0
1674029874941,62,auth-login-invalid,400,Bad Request,Thread Group 1-15,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,62,0,0
1674029874886,118,auth-info,200,OK,Thread Group 1-9,text,true,,359,405,50,50,https://altashop-api.fly.dev/api/auth/info,118,0,0
1674029874886,184,auth-info,200,OK,Thread Group 1-23,text,true,,359,405,50,50,https://altashop-api.fly.dev/api/auth/info,184,0,0
1674029874777,293,auth-info,200,OK,Thread Group 1-19,text,true,,359,405,50,50,https://altashop-api.fly.dev/api/auth/info,293,0,0
1674029874887,183,auth-login-invalid,400,Bad Request,Thread Group 1-50,text,true,,309,530,50,50,https://altashop-api.fly.dev/api/auth/login,183,0,0
1674029874795,276,auth-login,200,OK,Thread Group 1-40,text,true,,440,530,50,50,https://altashop-api.fly.dev/api/auth/login,276,0,0
1674029874874,197,auth-info,200,OK,Thread Group 1-27,text,true,,359,405,50,50,https://altashop-api.fly.dev/api/auth/info,197,0,0
1674029874887,184,auth-info,200,OK,Thread Group 1-36,text,true,,359,405,50,50,https://altashop-api.fly.dev/api/auth/info,184,0,0
1674029874971,100,auth-info,200,OK,Thread Group 1-17,text,true,,359,405,50,50,https://altashop-api.fly.dev/api/auth/info,100,0,0
1674029874794,278,auth-info,200,OK,Thread Group 1-38,text,true,,359,405,50,50,https://altashop-api.fly.dev/api/auth/info,277,0,0
1674029874971,101,auth-login,200,OK,Thread Group 1-33,text,true,,445,532,50,50,https://altashop-api.fly.dev/api/auth/login,101,0,0
1674029874941,149,auth-info,200,OK,Thread Group 1-18,text,true,,359,405,50,50,https://altashop-api.fly.dev/api/auth/info,149,0,0
1674029874610,525,auth-register,200,OK,Thread Group 1-37,text,true,,369,574,50,50,https://altashop-api.fly.dev/api/auth/register,525,0,0
1674029874933,230,auth-info,200,OK,Thread Group 1-14,text,true,,359,405,50,50,https://altashop-api.fly.dev/api/auth/info,230,0,0
1674029874932,231,auth-info,200,OK,Thread Group 1-4,text,true,,359,405,50,50,https://altashop-api.fly.dev/api/auth/info,231,0,0
1674029874933,231,auth-login,200,OK,Thread Group 1-13,text,true,,445,532,50,50,https://altashop-api.fly.dev/api/auth/login,230,0,0
1674029874702,461,auth-register,200,OK,Thread Group 1-47,text,true,,369,574,50,50,https://altashop-api.fly.dev/api/auth/register,461,0,0
1674029875072,137,auth-info,200,OK,Thread Group 1-33,text,true,,359,405,50,50,https://altashop-api.fly.dev/api/auth/info,137,0,0
1674029874941,268,auth-login,200,OK,Thread Group 1-42,text,true,,440,530,50,50,https://altashop-api.fly.dev/api/auth/login,268,0,0
1674029874937,300,auth-info,200,OK,Thread Group 1-21,text,true,,359,405,50,50,https://altashop-api.fly.dev/api/auth/info,300,0,0
1674029874934,303,auth-info,200,OK,Thread Group 1-29,text,true,,359,405,50,50,https://altashop-api.fly.dev/api/auth/info,303,0,0
1674029875164,80,auth-info,200,OK,Thread Group 1-13,text,true,,359,405,50,50,https://altashop-api.fly.dev/api/auth/info,80,0,0
